,id,created_at,text,is_propaganda
2239,1511005596358782988,2022-04-04 15:39:41+00:00,"US President Joe Biden labels Russia's Vladimir Putin a ""war criminal"" and calls for him to face trial over killing… https://t.co/lVQcNmUJVd",False
3114,1462994689829834753,2021-11-23 04:01:29+00:00,"RT @RusEmbUSA: 🔻
💬#Antonov: Dialogue through #sanctions is unacceptable and violates international law. We regard all attempts to impede 🇷🇺…",True
1719,1514699716566601733,2022-04-14 20:18:48+00:00,"RT @BBCBreaking: Russian warship Moskva has sunk, state media says, a day after it was reported damaged by fire or a Ukrainian missile stri…",False
2165,1483731127491776512,2022-01-19 09:20:41+00:00,RT @RFEmbassyGr: 🇷🇺 🇦🇲 🇧🇾 🇰🇿 🇰🇬 The Eurasian Economic Commission  is the permanent regulatory body of the Eurasian Economic Union. It start…,True
292,1527217979909447680,2022-05-19 09:21:55+00:00,RT @BloombergAU: 🚨 Australia is on the brink of an election and the result is far from certain. Join our @TwitterSpaces as we discuss how t…,False
2119,1512790522896781321,2022-04-09 13:52:21+00:00,"⚡️ Ombudsman: Russia increases forced deportations of Ukrainians. 

Ombudsman Lyudmyla Denisova said Ukraine is not… https://t.co/ZhFLj07888",False
1991,1520083717603086337,2022-04-29 16:52:54+00:00,"When asked if she’d be supportive of Biden canceling just $10,000 per borrower in debt, Warren told reporters she w… https://t.co/VBMfE6M7Hs",False
2566,1509517947332669440,2022-03-31 13:08:18+00:00,"⚡️ A loud explosion heard in central Kyiv. 

Explosions can mean either that an incoming Russian missile was taken… https://t.co/LLBU2WZbHi",False
2283,1510711560821526537,2022-04-03 20:11:18+00:00,Ukraine round-up: Widespread condemnation over killings in Bucha https://t.co/5nVZY8afZk,False
1869,1514879806571257856,2022-04-15 08:14:25+00:00,"⚡️Polish President Andrzej Duda signs law banning Russian, Belarusian coal imports.

The measure is part of a legis… https://t.co/db9J7rnbqx",False
188,1524485557249794051,2022-05-11 20:24:15+00:00,RT @RusEmbUSA: 🇺🇸 has been swamped by a wave of Russophobia fuelled by the media at the instigation of the ruling circles. The situation ha…,True
1050,1520433305648345089,2022-04-30 16:02:03+00:00,Clearing bombs with their hands: The bomb disposal unit saving a Ukrainian city https://t.co/7OOlUE58Rk,False
322,1521078833822240770,2022-05-02 10:47:08+00:00,"RT @Russia: 🎖⚽️ On May 2, 1943, mere three months after the Battle of Stalingrad was won - turning point of #WWII - the devastated city (Na…",True
1146,1504384841906900995,2022-03-17 09:11:11+00:00,🔴 #LIVE: Russian Foreign Minister Sergey #Lavrov and Foreign Minister of the UAE Abdullah Al Nahyan commence bilate… https://t.co/Ea7Nmkm7Hd,True
402,1525121147112652801,2022-05-13 14:29:51+00:00,UK Covid infections lowest since mid-December https://t.co/wy7t7eE9o8,False
2474,1510350803818758147,2022-04-02 20:17:47+00:00,"⚡️ Rescuers deactivate more than 640 explosive devices in liberated town of Irpin near Kyiv in one day.

The mayor… https://t.co/0yGDx29hKN",False
3098,1504456770084818949,2022-03-17 13:57:00+00:00,Scottish convoy sets out to deliver fire engines to Ukraine https://t.co/nvEaHXn1A1,False
2479,1510315817023549445,2022-04-02 17:58:45+00:00,"⚡️ State Bureau of Investigation to initiate nationalization of almost 1,400 freight rail cars with Russian, Belaru… https://t.co/UhSqsiBYJJ",False
3038,1463886368661245957,2021-11-25 15:04:42+00:00,📌 During Russia-EU Expert Meeting on Drugs held online 24 November 2021 the Russian Delegation headed by… https://t.co/bss5vDWs03,True
3119,1515043245306351618,2022-04-15 19:03:52+00:00,State regulators approved a $4.5 billion transmission line that will deliver Canadian hydropower to New York City (… https://t.co/nB9H72LZRj,False
1457,1517153179355402243,2022-04-21 14:47:59+00:00,"""Block it so a fly can't pass""

Russian President Vladimir Putin orders troops to seal off Ukrainian defenders insi… https://t.co/jbL8vOQz29",False
3016,1504880098348048389,2022-03-18 17:59:09+00:00,Isle of Man halts tax co-operation with Russia over Ukraine invasion https://t.co/024l4y6ngG,False
2784,1511697245044883468,2022-04-06 13:28:03+00:00,"Russian FM spox accuses the Western media of 'being accomplices to the crime in Bucha'

Maria Zakharova warns of th… https://t.co/wfqrfJsvdN",True
2681,1507347014786367502,2022-03-25 13:21:48+00:00,"""I was trying to imagine how I would give birth in a bomb shelter without a doctor, it was terrifying... so many of… https://t.co/LdMSi12Wyr",False
2985,1465276429038411777,2021-11-29 11:08:18+00:00,"The Victory in the Battle of #Stalingrad inspired millions around the globe.

⚔️ #OTD in 1943 King George VI gifted… https://t.co/iMFppOuCvT",True
1143,1520686567001673728,2022-05-01 08:48:25+00:00,"These are the indicative estimates of Russia’s combat losses as of May 1, according to the Armed Forces of Ukraine. https://t.co/SjdjrA0nge",False
3189,1461003303626723333,2021-11-17 16:08:26+00:00,"💬#Zakharova: @NATO continues to brainwash Europeans, trying to convince them that the source of instability is Russ… https://t.co/ms6WdJtyxC",True
600,1523876740988297217,2022-05-10 04:05:01+00:00,Why the Marcos family is so infamous in the Philippines https://t.co/NJ0KZMGKAE,False
501,1517259270596800516,2022-04-21 21:49:34+00:00,"RT @RusEmbUSA: 🇷🇺🇺🇸 Statement by the Ambassador of Russia to the United States  and, concurrently, Permanent Observer of  Russia at the Org…",True
2105,1515646255673847810,2022-04-17 11:00:01+00:00,XR climate inaction protest in Paris https://t.co/qfvWqREPri,True
1130,1519713511118626821,2022-04-28 16:21:50+00:00,Ukrainians deported to Russia beaten and mistreated https://t.co/RqIsInzjI0,False
1793,1517390244449980417,2022-04-22 06:30:00+00:00,"Indian security forces were deployed to Jahangirpuri district in Delhi that was in debris, after authorities used b… https://t.co/dJJOyFbg63",True
107,1527708116703494144,2022-05-20 17:49:33+00:00,"⚡️Defense Intelligence: Putin is in absolute dead end, he can't stop war, he can't win it.

Kyrylo Budanov, chief o… https://t.co/kb5nRtBvIY",False
253,1526767030015127554,2022-05-18 03:30:00+00:00,US border officials have announced the discovery of a sophisticated and ‘fully operational’ tunnel connecting Tijua… https://t.co/RGZGfeEfiC,True
73,1526948474956173312,2022-05-18 15:31:00+00:00,💬#Zakharova: The Kostomarov Forum on the role of the Russian language and its existence amid the information revolu… https://t.co/I4gdWmfb4h,True
2003,1513819753986600962,2022-04-12 10:02:09+00:00,"After Russian troops have withdrawn from Ukraine’s northmost region, horrific destruction was uncovered.

Russian a… https://t.co/DWHsjjiWyn",False
2869,1516623161160261634,2022-04-20 03:41:53+00:00,"RT @BloombergAU: The “worst failure of Australian foreign policy in the Pacific since the end of World War II.”

U.S. and Australia voice c…",False
1953,1488745875748884480,2022-02-02 05:27:30+00:00,"RT @mfa_russia: ⭐️ #OTD in 1943, the Battle of #Stalingrad ended with the complete victory of the Red Army over Nazis, forever marked by ma…",True
987,1507235195388317706,2022-03-25 05:57:28+00:00,"RT @RusEmbAU: 🚛Servicemen of the Russian Armed Forces delivered a batch of humanitarian aid to Mariupol.

▫️Food kits, which include basic…",True
2607,1512860395660353546,2022-04-09 18:30:00+00:00,"North Korea names culprit in worsening #Ukraine crisis

Can you guess it?

👉 https://t.co/Qi0UHsPfdf https://t.co/pLOTiY6i2P",True
2388,1514038155279839233,2022-04-13 00:30:00+00:00,"Indian PM may be dropped from G7 meeting – media

https://t.co/ebBPbw9kzQ https://t.co/H52pCY7Z0V",True
1049,1524335972271505409,2022-05-11 10:29:51+00:00,The pitfalls of turning a government into a family business https://t.co/KCsvEMQdTU,False
3151,1461648436344860673,2021-11-19 10:51:57+00:00,"RT @EmbassyofRussia: Special Representative of the President of Russia for the Middle East and Africa, Russia’s Deputy FM Mikhail Bogdanov…",True
2729,1511977079386128392,2022-04-07 08:00:01+00:00,"Members of the ‘Scientific Rebellion’, a Spanish movement of scientists created to raise awareness for crimes of cl… https://t.co/AHBP2Hn1aw",True
844,1524893064833249280,2022-05-12 23:23:32+00:00,The US State Department sent Congress a report outlining its plans to keep pressuring China over its “horrific abus… https://t.co/ofPYS2vD36,False
2975,1505211264292868098,2022-03-19 15:55:05+00:00,"Man pulled alive from rubble in Kharkiv, Ukraine, after Russian shelling https://t.co/fmrnCK883b",False
524,1524303568697757697,2022-05-11 08:21:05+00:00,Al Jazeera says reporter killed by Israeli forces https://t.co/fiF1e3xKMY,False
1615,1495083042314063875,2022-02-19 17:09:09+00:00,"RT @Amb_Ulyanov: Enjoyed today a very interesting, professional and in-depth discussion with the delegation of #Iran at the #ViennaTalks on…",True
2731,1511961983607844865,2022-04-07 07:00:02+00:00,Russian ‘Grad’ multiple rocket launcher systems fire in Ukraine https://t.co/vRf3I8vQ8f,True
2429,1513872061776777216,2022-04-12 13:30:00+00:00,"EU blacklists already banned Russian airlines

Repetition is the mother of skill

https://t.co/3gbmzR49x2 https://t.co/RmROMxwdbj",True
1770,1521505144688582661,2022-05-03 15:01:09+00:00,The Biden administration is taking the first step toward a review of tariffs on more than $300 billion in Chinese i… https://t.co/F36gbHCj4b,False
719,1512368327053746176,2022-04-08 09:54:42+00:00,🔴#LIVE: Russian Foreign Minister Sergey #Lavrov and Foreign Minister of #Armenia @AraratMirzoyan commence bilateral… https://t.co/Ecu8mX5Jbf,True
1468,1517095580828413955,2022-04-21 10:59:07+00:00,The young rebels fighting for democracy in Myanmar https://t.co/6A3hnNa8DA,False
1170,1520388925226995712,2022-04-30 13:05:41+00:00,"⚡️ Actress and filmmaker Angelina Jolie was spotted at a cafe in western Ukrainian city of Lviv on April 30. 

Joli… https://t.co/XUFDACvXwK",False
3073,1505752410513416196,2022-03-21 03:45:24+00:00,"⚡️Ammonia leaks from Sumy chemical plant. 

The governor of Sumy Oblast Dmytro Zhyvytsky said on March 21 that ammo… https://t.co/ZyRxr6GWLs",False
458,1525324660988071936,2022-05-14 03:58:32+00:00,"⚡️Russian forces kill 1, injure 12 civilians in Donetsk Oblast. 

Donetsk Oblast Governor Pavlo Kyrylenko said on M… https://t.co/gyD61MtSPZ",False
1957,1516514473292435457,2022-04-19 20:30:00+00:00,Russian cosmonauts perform 7-hour spacewalk https://t.co/GcOjzLt6KP,True
2386,1510959213484417025,2022-04-04 12:35:23+00:00,President Volodymyr Zelensky addressed the 64th Grammy Music Awards Ceremony urging the world to spread the truth a… https://t.co/aHluxmjNay,False
2127,1511770764462202889,2022-04-06 18:20:12+00:00,Oil bosses vow to boost output and deny profiteering https://t.co/zjM13wv2C5,False
1794,1491826788493893633,2022-02-10 17:29:57+00:00,"RT @RusMission_EU: 🎊Today, 10 February, Russia celebrates #DiplomatsDay.
The choice of the date is not accidental-it is linked to the histo…",True
984,1522254147168440320,2022-05-05 16:37:25+00:00,"Australia to build unmanned subs amid tensions with China

Three prototype vessels will be built over the next thre… https://t.co/VCCiBZJaJC",True
2761,1511775563605811207,2022-04-06 18:39:16+00:00,Russia's media watchdog demands Google remove restrictions imposed by YouTube on the Russian Foreign Ministry press… https://t.co/NVk5IUB63e,True
1273,1518692397378686976,2022-04-25 20:44:18+00:00,Johnny Depp blames 'burn Amber' text on Monty Python https://t.co/fMoWO0HJSq,False
2499,1474326086251130883,2021-12-24 10:28:25+00:00,"💬#Zakharova: For several years, the US has been pursuing a deliberate policy line to obstruct the work of several d… https://t.co/opJ8eUiaJr",True
3119,1504323019879198722,2022-03-17 05:05:31+00:00,The Western brands unable to leave Russia https://t.co/TlMWfFLfxA,False
1142,1524027626918133767,2022-05-10 14:04:35+00:00,RT @BW: Live now: Bloomberg Businessweek Talks: 10 Companies to Watch in Q2 2022 with @carolmassar and @joelwebershow https://t.co/ne7YDezi…,False
3013,1516096333790257154,2022-04-18 16:48:28+00:00,"An unregulated natural gas pipeline in Texas leaked methane for 69 minutes.

Its impact on the climate was equivale… https://t.co/D1cpCN87K3",False
507,1517137629090770950,2022-04-21 13:46:12+00:00,"RT @EmbassyofRussia: #OTD On 21 April 1945, 77 years ago, the Red Army entered the suburbs of #Berlin - Nazi Germany's last stronghold. The…",True
2247,1514725182241488897,2022-04-14 22:00:00+00:00,Hundreds of Sorbonne University students barricade institution with furniture in protest at results of the French p… https://t.co/Cvirlae94D,True
333,1525884111386251265,2022-05-15 17:01:36+00:00,Nigeria's Sokoto student killing sparks spread of fake news https://t.co/UcmpaCjQGA,False
1833,1515203513097273348,2022-04-16 05:40:43+00:00,"⚡️Casualties reported in Poltava, Severodonetsk, Lysychansk due to Russian shelling. 

Luhansk Oblast Governor Serh… https://t.co/9bVrc44Jpi",False
1791,1515505604101656579,2022-04-17 01:41:07+00:00,"⚡️US military assistance shipments ""have begun arriving"" in Ukraine, White House official tells CNN on April 16.… https://t.co/csvaPZbOVs",False
1683,1494023054443360257,2022-02-16 18:57:08+00:00,RT @KremlinRussia_E: Vladimir Putin and President of Brazil Jair Bolsonaro made press statements following Russia-Brazil talks https://t.co…,True
2195,1519306895273701376,2022-04-27 13:26:05+00:00,"North Korean leader Kim Jong Un appears to have lowered his threshold for a nuclear strike, raising the risks for a… https://t.co/B87fvVNjUq",False
1310,1501092739663990791,2022-03-08 07:09:32+00:00,"🇷🇺🇮🇳📞 On March 7, Russian President Vladimir #Putin had a telephone conversation with PM of India @narendramodi.

T… https://t.co/sj8Hx9xmqJ",True
2477,1510328401361616898,2022-04-02 18:48:46+00:00,"⚡️ Russian missile strikes industrial facility near Shepetivka in Khmelnytsky Oblast.

According to Governor Serhiy… https://t.co/AOYVwhkJ5y",False
1704,1521624593735237632,2022-05-03 22:55:48+00:00,"RT @BloombergAU: -Red-hot economy powers ANZ Bank's profit beat
-Markets jolted after RBA lifts rates
-Billionaire Mike Cannon-Brookes and…",False
1867,1521149959617363974,2022-05-02 15:29:46+00:00,"RT @KatrinaManson: “Cyber deterrence is not nuclear deterrence,” Gen Paul Nakasone, who leads US Cyber Command, told Congress last month. B…",False
84,1527836595868643332,2022-05-21 02:20:04+00:00,RT @BloombergAU: Australia Election: A final Newspoll survey published in The Australian newspaper on Friday found Labor maintaining a lead…,False
1210,1503428318653300739,2022-03-14 17:50:18+00:00,"RT @mission_russian: To #OHCHR, @mbachelet: 

Would you comment on today’s 🇺🇦 “Tochka-U” cluster missile attack on #Donetsk killing at leas…",True
1233,1520508294703595520,2022-04-30 21:00:01+00:00,"Within days of Elon Musk reaching a deal to buy Twitter, pledging to restore freedom of speech on the platform, the… https://t.co/cFKfKLbpIv",True
974,1521954177181757441,2022-05-04 20:45:27+00:00,"⚡️Azov commander says Russian troops broke into Azovstal. 

Denys Prokopenko, commander of the Azov volunteer regim… https://t.co/F5m6HsLF34",False
